v+A1:K58ideoId,commentId,author,text,likeCount,replyCount,supportive,toxic,level,obscene,insult,threat,personal
RHHATFfNsAA,UgyYkgje6j_7cR5fibN4AaABAg,咖咖,"非常奇妙
明明很早就在說可能罷工，資方完全不怕，票照賣，買的人也很有事，完全沒在怕。
就像萬安演習一定會有人不知道，時事什麼都是浮雲。",0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgzqbPpWzKEFgulZBql4AaABAg,Ching Juan,看到阿心了!!!!,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgyYryHTTDSVKlFmMwN4AaABAg,K H,因為航空業會影響的層面更廣， 要求罷工預告是非常合理而且比較有公德心的做法。同樣可以達到讓資方受損 但可以讓受影響的人跟產業提前應變。而且罷工預警是沒有精准日期  無法知道你哪一天真正開始罷工,15,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgxI0yKAl9T2qaJloUB4AaABAg,Chia Ying,"是 空服員可以罷工
那請問地勤長榮員工因為罷工損失自己的權益而出來捍衛自己的權益為何要被你這樣嘲笑？
每個人都有自己的堅持
不管你站在哪邊也請給個尊重
嘲笑認真工作的員工 權益受到侵害的旅客我真的看不下去啦
把別人的情緒當笑話我看你也不是什麼好東西
馬上退訂閱。",2,0,0,1,1,0,1,0,0
RHHATFfNsAA,UgwB6BrVFsCona9ylu94AaABAg,誠實是美德,看了果然是讓人不想訂閱,5,0,0,1,0.7,0,1,0,0
RHHATFfNsAA,UgwYXOk0f02wb0U2aR94AaABAg,無名氏,"踹雞雞會痛
腳會痛",0,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugy8pE-VvNoD2bJfdYB4AaABAg,Jack Fan,"請問一下，伯恩在影片中躲避球的“暫停”
是哪一國的語言? 請解惑，謝謝",0,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugz-HWBQMCj5TtPf1Sp4AaABAg,陳逸鴻,過年出國過買華航遇霸工，暑假改長榮又遇長榮霸工。綁架顧客來談判，也許有千百個理由。但下次出國我會選外國的航班。,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgzQy5UAVu_wLdcfcv54AaABAg,Lin Alan,罷，都罷工，就像當年工會把底特律汽車業玩死一樣,1,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgyAEBFea90lNfowZod4AaABAg,薰月戀羽,"合法罷工當然可以,但訴求合不合理又是另回事,這也是為何這次罷工多數輿論不支持的原因 ,我看了最後一次會議的逐字稿,認為反而是工會一再要求卻又提不出合理依據,像小孩在無理取鬧而已",0,0,0,0.4,0.2,0,1,0,0
RHHATFfNsAA,UgyrYoqmgJ8teeBKBBZ4AaABAg,蘇信碩,這集有猛,0,0,1,0,0.5,0,0,0,0
RHHATFfNsAA,UgyAjCTasl3iIidgjDd4AaABAg,小賴,"博恩真的很用心，
不過事實上罷工影響甚大，
所以假如他們福利、條件明明已經有一定水準
（去看看華航
那再罷工是否有點不合理呢？
所以愛博恩，反罷工",0,0,0.8,0,0.7,0,0,0,0
RHHATFfNsAA,UgzoFft7DO2pHlx43eR4AaABAg,EasternSyrup,"那有人在談判時突然發難就開始罷工?  打個比譬某電力公司預告在6月之後可能會停電1天  , 之後過了幾個月, 到9月才突然停電了 你會接受嗎?",3,2,0,0,0,0,0,0,0
RHHATFfNsAA,UgyYLcrObjatfJRkYRF4AaABAg,小智,你打長榮用打華航的方式  你死定的,2,0,0,1,0.3,0,1,0,0
RHHATFfNsAA,Ugy3E6Rb5le9kkWz6S14AaABAg,小智,氣球告訴公主們 秋行軍蟲可以滾回家了  長榮不需要你們  哈,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugy_tTs4OeRT2-2MyM14AaABAg,鈞鈞,這個真的讚 超厲害的博恩,0,0,1,0,1,0,0,0,0
RHHATFfNsAA,UgwQjKy8i47Z5zrRgyt4AaABAg,Weiwei Wang,長榮有錢買通謀體買網友一起帶風向   空服員真的很可憐,5,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgxFx3J_wK-WszzhuqB4AaABAg,游騰皓,這點我就要替副總說一點話，雖然本人真的不喜歡他的嘴臉，問題是一艘船如果船長沒有基本的罷氣，確定要去的方向，這艘船一定會迷失航線,3,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgySYe7j_m7bZSiSCmB4AaABAg,游騰皓,總算還有一群人是理性的，台灣新聞台真的看不得，都一堆沒有腦袋的肥宅在看，看完新聞反而一肚子火，喜歡這個平台，至少留言都是正面的,2,1,1,0,1,0,0,0,0
RHHATFfNsAA,UgyMQxanY_SzZgXcy1F4AaABAg,抹劍笑,集團=主管職 涼爽職都是親朋好友=全台都這樣=全中國都是,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgxCOOhjFDqCk1m5bXV4AaABAg,劉昭佑,好難笑.....,6,0,0,1,0.5,0,1,0,0
RHHATFfNsAA,UgxP6_Nwc9xVnE93ZLh4AaABAg,Elsa Linn,"每次罷工，民眾就會一面倒攻擊出頭爭取的人，許多人身攻擊，性別攻擊都出現了。
所以說，台灣低薪問題不就是人民自找的嗎?台灣人熱愛低薪與順從啊~",24,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgyNCn-ykLEv-G8ttLd4AaABAg,Vanessa Tobaccojuice,1:54 觀眾裡有阿心?!,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgzX9626fGv91W-5ZSx4AaABAg,秋元???夜月,跟巨嬰講什麼道理哈哈哈哈,0,0,0.6,0,0.3,0,0,0,0
RHHATFfNsAA,Ugx0-_RjCz5qPTANa3J4AaABAg,Kay Tay,无知的节目,0,0,0,1,0.4,0,1,0,0
RHHATFfNsAA,Ugyacd4iiO-UOeSLCzt4AaABAg,IKA SOO,夜夜秀已經突破盲點，蔡政府和林佳龍真的該看一下。民進黨通過同婚，我很感激，但這一次請不要裝睡！,2,0,1,0,0.6,0,0,0,0
RHHATFfNsAA,Ugw-rwzpUWboj8fF_hB4AaABAg,IKA SOO,就...不爽不要看    ((我：XDDDD,0,0,0.7,0,0.4,0,0,0,0
RHHATFfNsAA,UgyMXHHQ51iri6Tgv754AaABAg,2.01E+11,嘲笑辛苦工作的地勤和受困的旅客???這個我不行....我以後不會再看了,6,0,0,1,1,0,1,0,0
RHHATFfNsAA,UgyJE9LT7Oqziv8Bm-54AaABAg,Wei-Jen Lee,"https://www.msn.com/zh-tw/travel/other/%E6%9E%97%E4%BD%B3%E9%BE%8D%E9%95%B7%E6%A6%AE%E8%8B%A5%E7%9C%9F%E7%BD%B7%E5%B7%A5-%E7%9B%B8%E9%97%9C%E9%85%8D%E5%A5%97%E5%8F%8A%E6%97%A9%E6%87%89%E8%AE%8A/ar-AABkHfw


交通部長都說無法可據
這部影片是在造謠三小啦",5,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgxSra7qRq7I9OdKdAt4AaABAg,blue,"踹雞雞雖然滿好笑的
但是其實比喻不太對吧
今天比遇應該不是遇到色狼所以踹對方雞雞吧
今天發生的事情比較像是別人的男友都有買名牌包給他你沒買給我所以我踹你雞雞


另外這真的是間民營公司
民營公司有賺錢的時候都然會有年終.調薪等福利
沒有公司會在虧損的時候反而調高薪水跟年終吧.....",1,0,0,0.6,0.6,0,1,0,0
RHHATFfNsAA,UgzW734l9buUM72r5tB4AaABAg,鄭凱仁,博恩邏輯有重大問題耶~我很努力看完了 ~都是歪理~04:56 用女生被強姦來比喻~ 請問長榮航空強姦空服員了嗎?還是做甚麼事情?有軟禁他們或是不准他們被挖腳嗎? 這叫做市場機制~能被挖腳薪水也有所提升~ 反之 這些空服員就 像是恐怖情人 兩方不合不信任 那不就是分開就好了嗎?邊邊空服員卻是要不分手而且還說妳虧待她 綁架她兒子 說因為你爸爸對我不好所以我綁架你影響到你去找你爸爸討公道吧?然後包圍整棟大樓 鄰居進出都困難 ~理由也是其爬 說要怪去怪那個男人吧~工會合法是合法 合不合理很清楚~禁止搭便車條款更是好笑 直接讓貪婪嘴臉 顯露無遺~當然是會有人搭邊車投機~但是難道就沒有人是位旅客著想 為公司著想 或是比較知足 ~被工會直接全部一竿子打翻就說別人都是投機~ 在說如果你們覺得你們被迫害壓迫到勞權 那請問那些反搭到便車的人就沒有你們口中基本的勞權??? 舉個例子:反送中遊行訴求有說 沒有參加遊行的會被公司開除或是 能背送中國審判??? 只能說空服員你們可以回大陸了~因為當初 孫中山革命的時候你們有留一滴血一滴汗或是一點錢? 你們沒有出錢出力流血 憑甚麼擁有民主的自由? 你們快回去被統治吧 ~不要罵別人搭便車自己搭得很爽~ 再說如果長榮真的被你們講的這麼邪惡~當初為什麼進長榮? 假裝當你不思考直接亂進長榮好了~當初應徵福利制度都有先說明 你覺得薪資不合理的時候怎麼不先講?  完全經不起檢驗‧然後只能說就發生了一個很可笑的事實~進入長榮前~空服員心想:長榮好爛好邪惡好壓榨勞工 好變態好沒人性 好不重視飛安 ，雖然公司都符合勞基法 但是那是鑽法律漏洞還是爛~不只爛還爛的徹底 竟然沒有設立勞工董事~ 空服員:經過思考我決定加入長榮航空 ‧旁人心想:WTF??? 進入後 空服員 長榮好爛我要罷工 旁人心想:WTF??,3,1,0,1,1,0,1,0,0
RHHATFfNsAA,UgxtuRlwG8uIgzryPyN4AaABAg,ED WIIN,這片優質,0,0,1,0,0.8,0,0,0,0
RHHATFfNsAA,UgyOYANvJsdGcupYQkR4AaABAg,thesuechang,最後的影片看到鼻酸...,1,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugx0-YIOXiHJ9eJK9d94AaABAg,Wiz0987,"還好這些罷工的收入都不錯才能撐這麼久 
服務業罷工搞個幾天還不餓死你",2,1,0,0,0,0,0,0,0
RHHATFfNsAA,UgyUfNWSzK8XUhfkFUV4AaABAg,江ulysses,好棒，前面有些笑點都不錯，最後那個「無預警罷工」更是畫龍點睛。,0,0,1,0,1,0,0,0,0
RHHATFfNsAA,UgyRjqQO0KNYRiLIRPR4AaABAg,1793xman,後半段的梗真的太讚了,1,0,1,0,1,0,0,0,0
RHHATFfNsAA,UgyM8WccSAzhlF1l3eV4AaABAg,nikki wu,我想知道現場那球丟幾次,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugz0-6V4Am_w5AFgUSx4AaABAg,1793xman,我挺這些罷工者，謝謝！我知道體制內容的醜陋樣，拿旅客權益的人靠北是他媽啥洨？？？智障？ 今天不管你哪種職業 站起來發聲才是對的，這才是你我子女之福，臺灣被資方奴性多久了？？？？？ 請那些普通智障民眾請您們搞清楚狀況。,3,0,0,0.8,0.3,0,1,0,0
RHHATFfNsAA,UgwZQoM4OntMh8i1dWp4AaABAg,王品硯,意思是八成以上的人都要斗屁股才能罷工,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgyAQGGinK_2f1qRset4AaABAg,Derek LU,"這集的欸 太讚了👍
1762位老闆按了不喜歡😂",4,0,1,0,0.8,0,0,0,0
RHHATFfNsAA,UgyU8N_LPlG2Mr63WBZ4AaABAg,許右龍,就是有一堆白癡覺得空服員像公主貪得無厭  唉唉～台灣的勞權真低賤,1,0,0,1,0.3,0,1,0,0
RHHATFfNsAA,Ugxi4KlQfp4arZNhvBt4AaABAg,陳虹霖,媒體導向只會讓群眾看到罷工造成多少人不便，造成資方多少損害，不確定是不是集團花錢的成果，但的確影響許多人的觀感，認為罷工都是不必要的。我認為最大的問題還是媒體素養，希望能多像博恩這樣的節目探討兩方的問題,348,7,1,0,1,0,0,0,0
RHHATFfNsAA,Ugzjuj23UpbAjhE2zN14AaABAg,Bamboo Huang,不能說新聞有報導就是等於有預警，很明顯多數人還是不知道，沒被延誤過你怎麼可能知道那種痛楚,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgygI5MTb9-AITufvFV4AaABAg,大笨蛋,袒護資方壓榨勞工,0,0,0,1,0.4,0,1,0,0
RHHATFfNsAA,UgzZrIH-XtGTUlWuuWR4AaABAg,rttweth19963,天阿!這集很好笑欸!,0,0,0.8,0,0.5,0,0,0,0
RHHATFfNsAA,UgyXvRn_oh5NnVarj_d4AaABAg,rainkitty lin,阿秋：我不爽！立馬走人罷工...,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgyTYz-7STQIAhujY4x4AaABAg,?慕言,那台湾军工教还有警察交通部这些全罢工好了，也可以学习美国直接政府罢工一个月，这样大陆是不是可以直接趁机把台湾统一，😂，现在的台湾越乱越好，到时候民众抱怨就越大，对政府就更不满，发展到最后和法国黄背心一样了，我要更好的福利待遇更低的医疗支出还有更低的税务，估计可以把政府搞破产，直接和之前华航一样，勒索政府，😂台湾已经原地踏步20年，之后估计越来越落后,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugw8hxpwEkAmFs7pWcx4AaABAg,Phil Wong,~~~网咯红播~~~,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgziKrSiKi4-_wdNYGZ4AaABAg,林森森,"影片很合理阿 問題 重點在 訴求  資方直播上的有任何不合理嗎 ? 日支費 提出詳細說明 公會這都做不到 ? 只說某些航空公司更高 我們也要更高 , 那為啥不去比低的 ? 就是要 錢 拐彎抹角",0,0,0.8,0,0.4,0,0,0,0
RHHATFfNsAA,UgxYELps3-d7HLg3aFd4AaABAg,chiang gene,奇怪，鬼島勞工酸民除了會抱怨薪水不漲，還會抱怨罷工貪婪,68,0,0,1,0.3,0,1,0,0
RHHATFfNsAA,UgzklomQn4jgYe4rmYZ4AaABAg,Hsu Eric,新聞當然看不到，都是韓國🐠,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgzxyiRo7y3FdnYL96R4AaABAg,Hsu Eric,新聞當然看不到，都是韓國🐠,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugw8zw9-IOtjDgghY7p4AaABAg,梅屁古,"勞工人最多，錢最少
https://youtu.be/HxZ7aWpRrY0",0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgxsMKAJYkG6_xUHQwt4AaABAg,鯉魚王,效忠公司的最後反倒不能享受利益哪個蠢公司會讓禁搭便車過,1,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgyJxLxwEeZp_NpbKIR4AaABAg,靜思不語,如果 自己 或者 朋友  在跟人訴說 工作的苦  他確回你 不爽 不要做    你或者你的朋友心裡會怎樣想  會怎樣的 回應呢?   直接真的不做  又或者 話不投機半句多?  哀...除了找人 發洩訴說 勞工又能怎辦呢?  今天的你不站出來 未來的你站不起來  只想坐享其成 酸他人的人 真的大有人在。,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgxZx2mXAwhA7-JBkol4AaABAg,叭鴿,兩邊都有問題，覺得不應該特意偏袒哪一邊，中立的點出合理與不合理才是好的媒體唷😉,2,0,0,0.3,0.7,0,1,0,0
RHHATFfNsAA,UgzU_Z08KYVu8FQmcXt4AaABAg,Ethan Lin,"2019年台灣首次「禁搭便車」實務判決中，哪些認可哪些又不能？
台北地方法院民事判決106年勞訴224號（2019）的事件，起因於桃園市空服員職業工會因當時罷工後和華航協商，簽訂了一連串的協議，但卻不被認為是團體協約，而華航也不履行協約裡的相關禁搭便車條款。
例如，當時桃空職工便主張要將外站津貼從每小時3美金變成每小時5美金，且非工會成員不得享有。
現在普遍支持工運的社會輿論都認同要有禁搭便車條款，理由大多為禁搭便車才能阻止非工會成員不勞而獲享受抗爭得來的成果，否則如果可以不付出抗爭成本卻又可以坐享其成，可能就沒有人願意出來抗爭，自然也就無法行使罷工迫使資方低頭讓步。
但台北地院判決明顯地指出了目前對於禁搭便車所產生的幾個問題，首先對於禁搭便車的定義有了明確的解釋：
1. 有第三人的場合所簽的協約，不具有《團體協約法》的效力
當時參與談判的包含了桃產總的幹部以及律師，這於法不合，所以華航談判當時所簽訂的僅為一般協約，並非團體協約。
2. 要有團體協約的效力，才可以有禁搭便車的條款
我國的禁搭便車條款，需要依團體協約才可以規定禁搭便車，否則就可能侵犯了人民積極及消極的集會結社自由。
**重點**3. 工會可以要求獲得的待遇不給非會員，但不能阻止那些人要求相同的福利
禁搭便車條款，只能限定工會所獲得的待遇不可以分給其他非工會員工或其它工會的員工，但不能禁止其他員工以透過協商或個別約定，取得相同勞動條件的機會。換句話說，禁搭便車條款若未提供除外約定，又禁止第三人取得同樣勞動條件的話，則違反《團體協約法》第13條的強制規定，因而無效。
4. 不可以在禁搭便車條款中，宣稱當另一工會拿到比原本更好的待遇時，也要無上限的往上增加。（一般稱「特殊差別條款」或「間距條款」
桃空職工當時便提出代理工廠條款於我國所認可，但代理工廠條款已於前文提到美國已宣告違憲。在此不贅述。北院則對此提出我國實務和德國實務皆不認同間距條款的適用。
法院也提出了，即便其餘非工會的員工與公司爭取到了權益，桃空職工的禁搭便車條款依然會讓其不用付出就坐享其成，且永遠使得其餘員工有永無止盡的差距。這點也讓間距條款實現了「永遠的差別待遇」，根本上不合法。且《團體協約法》裡面沒有提到可以制定間距條款，法院認為因此而無效。",0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgzIaSJn7zeKNMYLyap4AaABAg,客製化小夜燈,我看過罷工直播  罷工根本不合理  一句話 就是要加薪  不加薪就罷工  非我族類   沒加入公會的不准加薪  資方要他們提出加薪理由也提不出個理由,1,0,0,1,0.3,0,1,0,0
RHHATFfNsAA,UgyiSUH13IrEqMidAAJ4AaABAg,戰世界,https://www.chinatimes.com/realtimenews/20180113001057-260405?chdtv,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugwlqm5Oo6-G0N0zQMZ4AaABAg,頻果汁我不愛,"站在消費者的權益來講, 遇到的一定很不爽阿
以那個先生來說孩子的畢業典禮一生就那麼一次, 錯過了就沒了. 
不是說勞工權益不重要, 但是像航空業這種影響是真的很大, 確實應該要提前幾個月通知讓乘客可以退票或改訂. 
沒想過他們罷工導致某些人趕著回去上班回不來,那他全家吃什麼?
講難聽點這些罷工的飛航人員就是拿著那個時期有買機票的人當籌碼去勒索資方阿... 
既然拿那些人當籌碼, 那人家抱怨幾句也正常吧?
終究說到底這是資方跟勞方之間的屁事, 關乘客什麼事?",0,0,0,1,0.3,0,1,0,0
RHHATFfNsAA,UgyEacP2Lt7Z2TjGwZx4AaABAg,Leo Lee,尷尬到頭皮發麻,0,0,0,1,0.7,0,1,0,0
RHHATFfNsAA,UgzwlET6oRBHBI_Ojyx4AaABAg,貓??,嗨~無梗男,0,0,0,1,0.7,0,1,0,0
RHHATFfNsAA,UgxgGNUIS1Iv8dAoo_R4AaABAg,郝內憂,超傻眼這次欸 一大堆酸民罵她們破麻 不要做算了 公主病 真的覺得臺灣新聞讓人民被洗腦的能力超大 他們還覺得資方是對的 真的覺得臺灣太多不看事情和不合理的天兵,38,3,0,1,0.4,0,1,0,0
RHHATFfNsAA,UgwPkvkLVvMENfwS3Mx4AaABAg,Bogie Yen,"很多人無法理解“日支費”有多重要
想像公司要你這個禮拜去日本出差
除了上班時間以外所有的費用都自己出
但是你每天上班時間只有四個小時（比如飛福岡）
日本的每一餐至少都要台幣快要兩百
喝水也要自己出～日用品備品還要另外買也不可能從家裡帶
這個費用一個禮拜加起來真的是會很驚人的
更何況是長期的工作累積下來的數量
剛好我是從事影像工作常常出國拍攝
很容易遇到這種很爛的製作單位～
這種心情很容易體會而且感同身受",3,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgzY1gNU_dOpMM3yggp4AaABAg,Ga小,"我真的很不解，以台灣""民主""開放的程度，工會率居然只有7~8%，奇怪了?台灣人不是最講求民主，獨立，自主???  這種跟自身利益最相關的事，沒人要做....?  台灣人真的不奴嗎?",1,1,0,0,0,0,0,0,0
RHHATFfNsAA,UgxlfKkUTAgCGhVfm2p4AaABAg,C Y,13:25 鼓勵搭便車是資方的必然 否則兩頭空 抗爭得利者不會感謝資方 沒爭取繼續上班的也會對資方有不滿 若以此削弱工會也只是附帶功能而已,9,2,0,0,0,0,0,0,0
RHHATFfNsAA,Ugx055MLoSuSMeCYjPF4AaABAg,C Y,12:55 當然不一樣阿  企業不就是要拉住還沒產生階級意識的勞工嗎@@,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgyKobQXBPTf3ueFgbl4AaABAg,vin h,6:12 垃圾國民黨立委,0,0,0,1,0.3,0,1,0,0
RHHATFfNsAA,UgxlRT18lrXEAh-XDiB4AaABAg,in Dust,"可以
解釋得很清楚 現在我們知道他們為何而戰了",0,0,1,0,0.7,0,0,0,0
RHHATFfNsAA,UgxNjGBk7ra1nN7CJN14AaABAg,中國古拳法,"空服員要罷工

那保全怎辦

保全不就要集體自焚嗎",2,1,0,0,0,0,0,0,0
RHHATFfNsAA,UgzFNx93ywZE40urxP14AaABAg,葉日緯,就我啦！欸！！差點回不來,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugz3-ngsHW37hdTcPL14AaABAg,呂阿昇,"😂😂😂
好險你沒戴眼鏡",0,0,0.7,0,0.4,0,0,0,0
RHHATFfNsAA,UgzLW24lq5b07OEqMjt4AaABAg,Yi Ming Chen,"不要拿勞權無限上罁.......
尤其是有些空服員要拿回證件時...為甚麼不馬上給?
有會員不同意的時候 為甚麼要消音?",24,1,0,1,0.6,0,1,0,0
RHHATFfNsAA,UgxQ4LN-0tHz2Am26pl4AaABAg,王清玉,雖然博恩力挺那個小老婆生養的下賤貨，但是這次他選擇站在勞工這邊，沒像那些沒搭到飛機的自私鬼淪為資方走狗，這點就值得讚！,0,0,1,0,0.8,0,0,0,0
RHHATFfNsAA,UgzxtfT5_xbbfOckwrt4AaABAg,Gary Chuang,"投票通過就算預告罷工，這種說法不能成立。
如果這種說法成立，投票通過之後，罷工之前：
1. 長榮該取消航班，然後員工可以爽爽領薪水不必工作。
2. 長榮暫時不取消航班，但已經訂位的乘客要規避風險必須取消訂位。


博恩原本是個優質節目，如今也參雜了意識形態，不做理性分析令人失望。",2,0,0,0.4,0.4,0,1,0,0
RHHATFfNsAA,UgxjsDBPepf9_-E2oXV4AaABAg,Kevin Ye,最大問題就是5X台那幾家媒體...恭喜長榮公關與人資了。你們廣告費砸對方向了,1,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgwoiBDKWsvxqWOJ7G54AaABAg,Hatori A,臭婊子不爽離職辣,0,0,0,1,0.3,0,1,0,0
RHHATFfNsAA,Ugy1jvJPON2ET8Uc5Cd4AaABAg,Austin kao,看到這個影片真的很感動.....台灣人的良知呢？真不懂幫資方說話的人，『有勇氣』願意改變的人，卻被很多門外漢講一些五四三，每次看到這些言論.....除了憤怒以外也很失望，會一直有『哎，難道這就真的是鬼島』的想法。總之，謝謝你們（為這條路努力的人），意識抬頭的人也越來越多了。,1,0,1,0,1,0,0,0,0
RHHATFfNsAA,UgwTnMZ9V9-PhuIJx2B4AaABAg,wei li Yeh,"支持勞工爭取權益，但這次罷工不挺，
這個影片完全太偏勞方，
但其它集還是很好看",0,7,0,0.4,0.8,0,1,0,0
RHHATFfNsAA,UgzyrIlbQLb-sPOQSMt4AaABAg,黃鉦印,大家知道有可能罷工？！但～不知道時候確定罷工！希望能立法罷工預告期，不然永遠倒楣都是消費者！,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgyZ5MKM4W7ZSISLNWt4AaABAg,讓世界更美好平安健康,他的論點我不太認同,0,0,0,1,0.4,0,1,0,0
RHHATFfNsAA,UgyjjnGAx99_fjv45TZ4AaABAg,李金明,看看罷工的訴求是啥吧。。如果是為公司對空服員待遇的罷工，那應該爭取整個公司內部同仁（不只是空服員）的支持，來做罷工逼迫公司改善或修正，如果是對空服員這個行業的罷工，那也應該是對政府來進行抗爭。。這次的罷工是為啥呢？？？反套其他行業算了，或者套到同樣是84－1條款的其他行業，醫生抗議某醫院內規太不民主，謀殺醫生身體健康，然後醫生透過外面的醫師公會，結合醫院內部醫生來進行罷工，，那時候 那家醫院會變成如何？？內部工作的行政人員，護士又會如何？更慘的是住院的病人會如何？？？為什麼有些產業會在84－1條裡面（我也賭爛這條），因為他影響的可能不是只有單單個別罷工勞工的權益而已，他影響的是更多因為勞工服務而來的民眾。。。罷工權益是要被保障的，但請先想想，這次的罷工訴求是啥？？只有罷工才能解決爭議嗎？說白點，罷工就是開戰，要用戰爭來解決爭議，呵呵呵 看來這個訴求還真的是生死存亡。。。。,0,1,0,0,0,0,0,0,0
RHHATFfNsAA,UgzqxRsLHPE33ZkX5L14AaABAg,POPO5678910,看到一堆支持罷工的貼這個影片在巴哈姆特看  看了快笑死 真的很沒料  且偏頗一方 完全不說長榮的正當理由  果然是娛樂性質用的,1,0,0,1,1,0,1,0,0
RHHATFfNsAA,UgySk_GMKECIY_cWdD94AaABAg,伊龍楊,台灣人曾幾何時挺資方挺成這樣子，你確定沒被資方手段洗腦嗎？這次可以說是純資方與勞方的戰爭，這次罷工要是失敗，以後台灣勞方很難再成功。,0,4,0,0,0,0,0,0,0
RHHATFfNsAA,Ugx-j6OyMBuMjap1us54AaABAg,劉鼎寰劉鼎寰,私人企業可以任性...不然去提告吧..,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgwEyC1jNu7PNonmAw54AaABAg,Ethan Lin,支持長榮支持副總 進公司前都不知道公司狀況嗎那你面試個屁,0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgzcP-A5-0V0gSlHTnN4AaABAg,小任,"不隨風向起舞, 打臉PTT, 就是好節目, 果然點閱爆衝",80,0,1,0,1,0,0,0,0
RHHATFfNsAA,UgwaxSO7hSixTPZKQl94AaABAg,廖文竹,同溫層取暖，日支費一下跟華航比一下跟公務員比，華航時間比你短，公務員還要包食宿。說不贏就說挑戰威權資本主義，卻又禁止搭便車條款，永遠自打嘴巴，純粹是為了錢罷了，什麼飛安、挑戰威權，都是放屁，若要齊頭式平等，對岸共產主義歡迎你，慢走不送。,0,0,0,1,0.3,0,1,0,0
RHHATFfNsAA,UgzgqaTs2NTdQOqKp5B4AaABAg,圓春吉,看到按下不喜歡的人數好多ＱＱ,1,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugx-KwppHO5S7Gewv6V4AaABAg,孫佑銘,狗屁歪理,0,0,0,1,0.5,0,1,0,0
RHHATFfNsAA,UgyKo50q0meGwUMztE54AaABAg,許仙,"出錢的要付盈虧,那虧損員工要出錢嗎?爭取所有都可以,但公司也有權不接受,因為合理不合理正確與否又有誰能保證,做不好是虧出資人.",0,0,0,0,0,0,0,0,0
RHHATFfNsAA,UgwLYNCnOcKx_u_yVIR4AaABAg,波波,"我真的很喜歡博恩夜夜秀 真的!
但看完這些員工的言論態度和訴求後........
實在無法再支持這些勞方,尤其是把旅客丟包的那18名員工,行徑相當惡劣
所以我只想說........
長榮加油!!!  我是說長榮航空


雖然我很喜歡博恩,但這真的是博恩夜夜秀裡帶風向中我最不同意的一集了!",1,1,1,0,0.8,0,0,0,0
RHHATFfNsAA,UgxnwBhfJrqG3pnmEPJ4AaABAg,Ruru L,這集太好笑了！！笑到流淚,0,0,1,0,1,0,0,0,0
RHHATFfNsAA,UgyC-rk0M3S9MN04opR4AaABAg,Chain,"總結=只要是合理的罷工，不管你爭取的內容有多不合理，罷工就是對的，不支持罷工的人、覺得現在公司給你們待遇已經夠好的人、知足感恩的人，你們就是奴性堅強!!
喔對了其他權益受損的人，不管是乘客還是地勤..............關我屁事反正又不是我受損我出張嘴超爽的",3,0,0,0,0,0,0,0,0
RHHATFfNsAA,Ugy0UnZWFZcTcy1HHRp4AaABAg,Niko Weitling,中国的工会存在的意义？,0,0,0,0,0,0,0,0,0
